artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
The Pissed Alpacas,"December 31, 2020: New Years Eve",6u14kjoN1cA2vQEQbRI4nn,9,0.43,0.962,7,-4.305,1,0.0965,0.0537,0.0,0.368,0.362,114.973,98090,4
A.R. Rahman,Main Tumhara,2ZvWoJ82LKCgD0nU9H5ue5,60,0.236,0.14,7,-13.478,1,0.0343,0.916,0.000148,0.087,0.123,76.805,258726,4
Hard Men Working Hard,Feeding Time,5SXK34SNVExFUgVHYBBkJ5,13,0.716,0.861,1,-8.697,0,0.126,0.00891,0.0,0.333,0.273,114.992,262957,4
DaBaby,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,85,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,181733,4
The Pissed Alpacas,"January 25, 2020: Chinese New Year, Year of the Rat (Instrumental)",76ZcBq45y2d7wT8WjFUzWx,9,0.48,0.999,1,-5.775,1,0.103,0.137,0.968,0.488,0.0282,112.504,37240,4
Anirudh Ravichander,Vaathi Coming,2BcPFQ7nrtUObgAs72xaac,60,0.643,0.952,7,-4.15,1,0.246,0.276,0.49,0.0588,0.585,164.784,228258,4
Junko Yagami,1984 (西暦2000年に向けて) - 2020 Remaster,3GnDDvivatntizhcqq8Kvk,10,0.753,0.569,8,-9.864,1,0.0711,0.0949,0.000105,0.0764,0.954,155.416,321333,4
Tao Te Ching Music Zone,Chinese New Year Eve,67PuJY8tYPHoBHpRAln63g,10,0.161,0.509,1,-15.591,0,0.0498,0.918,0.892,0.225,0.0382,109.862,220830,4
Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,82,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
CJ Reign,Burnin n Yearnin (DJ Fen Garage House Remix) - Mixed,3sDQIBTKCQrs0HdbhHVdTt,10,0.789,0.932,8,-4.399,1,0.0462,0.00135,0.733,0.0958,0.768,129.943,206972,4
Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,82,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
Dj T.H.,Paradise (FYHYM2020),7K48LIjGTWQCFI0StfM6If,11,0.435,0.997,0,-5.471,1,0.129,1.25e-06,0.00064,0.765,0.0369,138.025,84250,4
Kali Uchis,telepatía,6tDDoYIxWvMLTdKpjFkc1B,86,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,160191,4
Workout Music ,Never Be the Same (Remix),0OUdjsdhc5fwef8UIbQFX6,13,0.816,0.745,0,-8.04,1,0.08,0.0345,0.03,0.105,0.92,127.993,273782,4
The Pissed Alpacas,"February 29, 2020: Leap Year Day, Rare Disease Day",260kQvouEpGOBEpa9Jyp58,9,0.371,0.996,9,-3.923,0,0.0907,0.195,0.000107,0.9,0.064,107.32,40933,3
Darshan Raval,Bhula Dunga,7pmY8QjqZP8GRV6qBRpheu,60,0.521,0.583,0,-7.927,0,0.0399,0.692,6.32e-06,0.198,0.311,155.928,197601,4
The Pissed Alpacas,"February 29, 2020: Leap Year Day, Rare Disease Day (Instrumental)",2ISiBsLGQyrArTRR8MqoLb,9,0.3,1.0,7,-6.573,1,0.0866,0.186,0.944,0.425,0.0362,107.42,40933,3
Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,84,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
Stefan Nilsson,In the Night of New Year's Eve - The 2020 Version,2HO4QufOAPUdnHH9Tj9hpS,8,0.417,0.304,8,-7.647,1,0.0322,0.898,4.12e-06,0.124,0.214,119.221,224027,4
Ajey Nagar (CarryMinati),Yalgaar,0RGp4KA9wvndxqPIWoKwnD,59,0.726,0.818,6,-6.522,0,0.176,0.538,1.01e-06,0.111,0.812,92.033,195652,4
Years & Years,King,7LHRK6u9hvDaoGhCCZc1QX,13,0.552,0.854,4,-4.47,0,0.0487,0.0507,0.0,0.382,0.446,120.143,225200,4
Lil Nas X,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,84,0.81,0.511,5,-6.924,0,0.164,0.12,0.0,0.0832,0.837,151.947,154998,4
Paul Carrack,"What's Going On - Live in Holland, 2012",7vR1pmUWh9vlsz7ZAETBJm,13,0.579,0.819,6,-7.979,0,0.0714,0.0789,4.66e-05,0.99,0.518,100.028,233110,4
24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",6FuGJB290AQMAHTfjOYVaK,76,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,192745,4
Ezzy,ny90,6Ynt8deU59F0BcJliiOY3H,12,0.744,0.335,6,-9.487,0,0.166,0.762,0.444,0.104,0.229,87.858,133000,4
Dino James,Dooriyan (feat. Kaprila),4nKc9yiwXWlEByq1oMfHU6,60,0.778,0.474,9,-10.109,1,0.08,0.528,0.0,0.104,0.219,91.969,215217,4
Hammock,EveryWhen - Bonus Track,2HGeIYpOrU9u5UR9Z98mx9,32,0.195,0.473,9,-17.806,0,0.0777,0.917,0.94,0.14,0.0426,123.304,277199,5
Karan Randhawa,Phulkari,1f660M0jwz7F4qlDjTSLmO,59,0.547,0.785,5,-5.865,0,0.0675,0.204,0.0,0.0835,0.764,81.781,196133,4
Gym Workout DJ Team,"1 2 3 Go! - 132 Bpm, 32 Count Pro Edition",0SmONAOd7PGXOhlPvIKedj,13,0.451,0.895,7,-7.39,1,0.293,0.000128,0.824,0.791,0.335,132.03,205447,4
Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,84,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4
Gym Workout DJ Team,"Kidsos - 132 Bpm, 32 Count Pro Edition",5u6Fd6eVyq2zwqusqQm0zU,14,0.622,0.637,0,-7.197,0,0.0377,0.0349,0.0794,0.483,0.0663,131.938,262725,4
Santhosh Narayanan,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")",2oNRoniEFnPdaCfkOQ9m0C,60,0.79,0.74,10,-7.505,0,0.168,0.581,0.000165,0.523,0.948,133.526,247455,4
Maryn,Dawn (Mixed),5PDi4cEm6L1fAadHXPcLNF,26,0.472,0.696,5,-7.507,1,0.0588,8.92e-05,0.0235,0.885,0.372,127.953,45013,4
Jazzy B,Gallan Kardi,7bWIRK3emiP8UwH6fpDfuu,60,0.68,0.904,2,-3.424,1,0.0453,0.0514,0.0,0.233,0.402,97.052,194727,4
SPiCYSOL,10years vintage - LiVE from 2020.3.5 @EBISU LIQUIDROOM,1AL6lQa6NHNwOKTtVfMFga,8,0.608,0.368,5,-8.539,0,0.0278,0.282,2.42e-06,0.0908,0.212,125.941,313253,3
Pritam,Aabaad Barbaad,3jxNbVmugKWFFc3YAVl0sD,59,0.626,0.522,7,-5.857,1,0.0317,0.686,0.0,0.41,0.628,118.001,309103,4
Jon Gurd,Lion - Mixed,0Qrm0M5RGAdZWEiVxG7MHS,21,0.571,0.965,0,-5.083,0,0.0465,0.396,0.212,0.194,0.339,129.763,288416,4
Ava Max,Kings & Queens,7a53HqqArd4b9NF4XAmlbI,82,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399,4
Jody Wisternoff,Nightwhisper - Mixed,1iBlKTBMVDAO7XA1yFCUXe,19,0.628,0.883,1,-5.887,1,0.0363,0.000975,0.932,0.27,0.143,120.221,367000,4
CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA,79,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,4
Kasper Koman,The Blind Navigator - Mixed,0L1vgwngUkU4OKvWDwKe2j,19,0.751,0.922,7,-8.146,1,0.039,0.123,0.853,0.13,0.604,122.051,314591,4
DIVINE,Satya,1xSCr5uIndaHKFdO4s2V6B,59,0.598,0.804,2,-5.39,1,0.123,0.0576,0.0,0.252,0.322,139.737,182640,4
Tinlicker,Blackbirds - Mixed,2RVCOhslHSOQRNXqcbbEHh,19,0.567,0.965,0,-5.247,1,0.0368,0.000621,0.923,0.0786,0.0384,122.994,343401,4
dioronabeat,Положение (2 Remix),5lFmNk7lwBAMuSkkhmkuZ3,71,0.746,0.568,10,-7.303,0,0.0405,0.503,0.000874,0.21,0.29,105.98,129335,4
Ben Böhmer,Phases - Mixed,71XJL5aSkOkRZYuORRfOcp,20,0.691,0.713,11,-9.187,0,0.196,0.0416,0.825,0.295,0.105,124.04,247500,4
Tony Kakkar,Goa Beach,4obyqyCX0Vx839PTsz1OGf,59,0.913,0.622,7,-7.178,1,0.177,0.125,0.0,0.0789,0.781,110.011,218520,4
Marsh,Lailonie - Mixed,6Q3Wta6M7zqlnxDaFbm16h,19,0.73,0.953,2,-6.13,1,0.0441,0.0774,0.838,0.123,0.182,122.047,337563,4
BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,76,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4
Kahwe,This World - Mixed,4BMhNY5LXii4VsiW2J5vKs,21,0.682,0.899,5,-6.065,0,0.042,0.00361,0.707,0.349,0.118,127.045,295514,4
Dino James,Wishlist (feat. Kaprila),39m83gjG1lNr7Un0dJndFw,58,0.771,0.687,8,-7.824,0,0.156,0.603,0.0,0.189,0.225,94.951,213164,4
Ben Böhmer,Breathing - Boris Brejcha Remix (Mixed),6DtwPyMqylx1cdfvo3I2ET,18,0.828,0.796,11,-11.041,0,0.0505,0.0314,0.896,0.116,0.105,122.014,499625,4
BTS,We are Bulletproof : the Eternal,44WLOqH7QayQOQdeUHeKUK,72,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047,261543,4
Kidnap,Silence - Mixed,0EaUUoDOUlhGBJsHO1P8rt,21,0.532,0.788,0,-8.921,0,0.0455,0.147,0.819,0.262,0.0367,120.988,244320,4
Lauv,i'm so tired...,4vjpLMyL3ZO6aphdYr8XYw,78,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162583,4
Troye Sivan,i'm so tired...,4vjpLMyL3ZO6aphdYr8XYw,78,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162583,4
Hans Christian Lumbye,"Postillon Galop, Op. 16/2",11OwuNSuwPwQyT3Rezs0uo,11,0.428,0.433,3,-17.067,1,0.0701,0.843,0.884,0.142,0.837,163.525,134187,4
Anirudh Ravichander,"Vaathi Coming (From ""Master"")",4dJrjWtAhEkW7VdPYSL1Ip,59,0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,228258,4
Johann Strauss II,"Wo die Zitronen blüh'n, Walzer, Op. 364",7Md2QwuFexCbt9w2rfMZCj,12,0.255,0.0894,7,-20.915,1,0.037,0.96,0.86,0.472,0.121,105.51,565013,3
Ryuji Imaichi,THROWBACK,0nHaxQssK5DZm8R17Ri7Fh,13,0.624,0.92,5,-3.574,1,0.0741,0.0439,0.0,0.74,0.84,104.876,188507,4
Don Toliver,No Idea,7AzlLxHn24DxjgQX73F9fU,81,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4
Ryuji Imaichi,Sweet Therapy,0AP7f7AywcmF8kj3Z33VFK,13,0.509,0.644,2,-7.229,1,0.0659,0.268,0.0,0.133,0.637,140.032,253600,4
Sweetaj Brar,"Care Ni Karda (From ""Chhalaang"")",6e5DH8YHXdM40ROnD76hZd,59,0.937,0.729,0,-2.931,1,0.094,0.129,0.0,0.291,0.736,114.671,192993,5
Ryuji Imaichi,TUXEDO,160b977j7CQr9Sc6W9HjEv,13,0.744,0.667,1,-4.728,0,0.23,0.0725,0.0,0.366,0.547,100.182,175400,4
Thaman S,"Hey Idi Nenena (From ""Solo Brathuke So Better"")",4GC2IwmYrlC12YfPfHPLQe,58,0.77,0.834,0,-3.375,0,0.0428,0.61,1.28e-06,0.0844,0.628,100.997,254999,4
Ryuji Imaichi,Church by the sea,5gNviv8Q1Va1AQZW3xImSP,13,0.538,0.492,1,-7.661,1,0.031,0.492,0.0,0.103,0.412,119.923,286560,4
Ayushmann Khurrana,Mere Liye Tum Kaafi Ho,73whmTgxzRFLhPbRMkDnjj,58,0.701,0.638,6,-3.711,1,0.302,0.492,0.0,0.153,0.813,177.867,132158,4
Ryuji Imaichi,Diamond Dance,0bWmIbmXb5U1hHFYpbcKPR,14,0.604,0.567,5,-5.504,0,0.0473,0.121,0.0,0.0822,0.426,149.916,237600,4
Prateek Kuhad,cold/mess,7uhINGViZPygI2AljxO8KN,60,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,281219,3
Ryuji Imaichi,ZONE OF GOLD,4SWOOyG7mt9pRh7qMdCnaE,13,0.456,0.706,4,-6.391,0,0.119,0.0629,0.0,0.33,0.504,100.049,195440,4
Sweetaj Brar,Care Ni Karda,04ozdnFWUpW7L1VJl3yTQQ,58,0.937,0.729,0,-2.931,1,0.094,0.129,0.0,0.291,0.736,114.671,192993,5
Ryuji Imaichi,Catch my Light,5O1PunXKzWDDoXbc0jAi7M,13,0.665,0.877,1,-3.369,1,0.038,0.0435,7.26e-06,0.0602,0.643,110.984,220627,4
Starla Edney,Queen of Hearts,2e8zEzmedii6VKaV2852rl,59,0.805,0.682,10,-5.207,0,0.047,0.276,3.23e-06,0.129,0.462,96.009,191387,4
Ryuji Imaichi,Kiss & Tell,00wxLKIhvqr3D1HEIVfmiE,13,0.497,0.824,2,-5.027,1,0.0554,0.299,0.0,0.168,0.625,179.776,207067,4
Akhil,Bachalo,1v8NfOckFEnck9gp7iyetm,58,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,165109,4
Ryuji Imaichi,RILY,4zkVLLQnRmFjz8AwGokglu,13,0.725,0.79,10,-4.132,0,0.106,0.0878,0.0,0.184,0.602,93.995,179733,4
Leon James,"Kadhaippoma (From ""Oh My Kadavule"")",5cfKBuE5XKtlaNOVjQwA9H,58,0.575,0.577,7,-6.674,1,0.0432,0.451,3.98e-06,0.264,0.157,90.012,282208,4
Sid Sriram,"Kadhaippoma (From ""Oh My Kadavule"")",5cfKBuE5XKtlaNOVjQwA9H,58,0.575,0.577,7,-6.674,1,0.0432,0.451,3.98e-06,0.264,0.157,90.012,282208,4
Hammock,One Another (2020),6vnYZfpFN3JthwtdnVpo6l,25,0.0617,0.311,2,-16.093,1,0.0471,0.833,0.98,0.191,0.0388,64.97,409815,4
Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,75,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863,4
Hard Men Working Hard,Chinavirus,4t6vVyRYAxwBsbCPnGGaT1,12,0.805,0.748,4,-8.831,0,0.239,0.0556,2.65e-06,0.107,0.323,120.021,420000,4
Yo Yo Honey Singh,First Kiss,1nhJF3mMAL9UgBz3vLLNuM,58,0.848,0.761,7,-2.467,0,0.0974,0.0779,0.0,0.0647,0.324,93.978,219510,4
BUMKEY,BETTER DAYS,7uLKlZkikc5Efk0t5y6hEE,11,0.55,0.499,9,-6.565,1,0.0985,0.386,0.0,0.74,0.446,113.969,251320,1
Justin Bieber,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,77,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867,4
The Cog is Dead,Loverboy (Remastered 2020),7EjL6vahiFxgED3T1tg5Nh,9,0.697,0.817,11,-4.832,0,0.0443,0.0571,0.0,0.389,0.882,122.462,117081,4
Romy,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",0OcVZqIer0LLu3K8sdU5Yb,58,0.808,0.901,1,-1.944,1,0.0907,0.0205,0.000762,0.262,0.709,93.026,165582,4
The Cog is Dead,Aimee (Remastered 2020),7lfvWwze1qNob7gpV7q5Rl,8,0.552,0.657,10,-4.72,1,0.0333,0.594,1.21e-05,0.682,0.144,112.084,203886,4
BTS,Black Swan,24NuEDgyRIljwSyY0lsr7b,72,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,198261,4
Sono,Twist in My Sobriety,30Lyyi2KnwHWwVuZQpFoat,12,0.784,0.483,1,-8.128,1,0.0349,0.0353,0.0244,0.103,0.368,121.025,210707,4
Arijit Singh,"Humdard (From ""Ek Villain"")",2PvaburAUlhNHxVhw5lvOq,58,0.575,0.541,5,-6.45,1,0.0237,0.759,0.0,0.111,0.27,87.022,260590,4
Buju Banton,400 Years,2ezZgyMOaR3T6ESsK0CSyk,8,0.565,0.692,10,-5.742,0,0.197,0.0678,0.0,0.367,0.884,174.189,248344,4
Darshan Raval,Mujhe Peene Do,3FbZoPzEaUBOD84l1FwFEH,58,0.268,0.334,3,-8.877,0,0.0332,0.759,0.0,0.117,0.175,55.832,196071,4
Tantrum Desire,Precision - Youngman Remix,3kDYrZCyh5xoVHgG8ejLGi,12,0.709,0.911,5,-1.611,0,0.0591,0.0522,0.525,0.11,0.379,87.029,285517,4
Rompasso,Angetenar,04aulIHjjQyDVUUmaFDy8w,61,0.708,0.879,7,-4.437,1,0.342,0.0066,0.0,0.116,0.202,109.939,190909,4
Drumsound & Bassline Smith,Ruffneck Soldier,25ZVRD5wiBFpixLWl8wphe,12,0.45,0.941,2,-1.049,1,0.0477,0.00866,0.913,0.178,0.0381,173.979,253792,4
BTS,Friends,7w05lsU2VLSeiT8Nukrv5M,72,0.55,0.747,1,-5.211,1,0.0407,0.0668,0.0,0.0536,0.648,79.98,199339,4
Kazuhito Murata,Stay The Young - 2020 Remaster,6ejbcuF3oHPH6EuPNRT3Za,8,0.726,0.591,9,-9.021,1,0.0289,0.589,3.83e-06,0.315,0.699,116.759,272133,4
Anirudh Ravichander,Vaathi Raid,4PML5RtrVcYAwTTS46otXB,58,0.806,0.93,4,-3.404,0,0.132,0.253,1.94e-05,0.106,0.666,100.016,209500,4
Workout Music ,Tusa (Remix),4fBQiIB6X7sE5RWK7mZq8N,12,0.764,0.828,2,-3.625,1,0.081,0.00358,0.0055,0.0763,0.931,127.994,268120,4
Vishal Dadlani,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",0z9lOAVgQT5bysEKZ6Wwbk,59,0.807,0.914,7,-5.092,1,0.069,0.0411,0.00105,0.292,0.463,114.039,201655,4
Florida Georgia Line,Lit This Year,2iKRHuowoeCtjsGe99ebdr,10,0.614,0.782,1,-4.925,1,0.0317,0.33,0.0,0.115,0.75,90.006,166024,4
Justin Bieber,Lonely (with benny blanco),4y4spB9m0Q6026KfkAvy9Q,79,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,149297,4
Cool Vibes Jazz,New Year Resolutions,7xbTNPhSrwHRp2UEB7be3H,9,0.771,0.065,11,-24.889,1,0.0577,0.72,0.816,0.111,0.263,69.934,137150,4
Sumit Goswami,Feelings,0LRNOwAcNjPMxTYQahFo3S,57,0.616,0.736,11,-3.708,0,0.0767,0.57,0.0,0.345,0.673,77.041,224805,4
Gym Workout DJ Team,"Drop It - 132 Bpm, 32 Count Pro Edition",73IHbP7MBz8BXsl3fXLKrZ,13,0.494,0.798,2,-9.07,1,0.116,0.00766,0.862,0.371,0.145,132.143,197744,4
Gym Workout DJ Team,"The Box - 132 Bpm, 32 Count Pro Edition",23OpaiKRC2kJxilO3Vykco,13,0.568,0.557,1,-6.225,0,0.037,0.162,0.000225,0.202,0.133,131.978,178208,4
DIVINE,Mirchi,5KkCsYIgMK5H7Ih31Dnd2Q,57,0.871,0.608,6,-5.486,1,0.4,0.142,0.0,0.0876,0.818,129.784,192923,4
ShoXeRr,Forever of Light Years,7vfBPZfo7X7uPTgtRsDNTf,8,0.64,0.696,7,-7.582,1,0.0313,9.27e-05,0.00815,0.146,0.493,125.012,201600,4
salem ilese,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,75,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,136839,4
The Cog is Dead,Let Me Be Your Man (Remastered 2020),3XXdUoZgGdizG5AtHdRMbJ,8,0.766,0.94,2,-2.676,1,0.124,0.14,0.0,0.0554,0.968,129.998,107990,4
THE ANXIETY,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,90,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4
Christy Moore,Clyde's Bonnie Banks - Live In Dublin / Remastered 2020,7DXBLV1fvUi0NuWMbx2MBO,9,0.512,0.195,4,-14.072,1,0.0275,0.934,0.00892,0.0812,0.232,84.196,243307,3
Karan Aujla,Adhiya,5LEjxlKCcYH8irGpRtjbj0,58,0.753,0.758,10,-7.845,0,0.168,0.0901,0.0,0.0717,0.794,92.063,177398,4
Tesher,Young Shahrukh,42C9YmmOF7PkiHWpulxzcq,69,0.909,0.449,8,-9.912,0,0.263,0.0323,0.0,0.087,0.685,95.001,159428,4
Mankirt Aulakh,Vail,1bqAnuqlgbQ55AByEp0SmM,58,0.566,0.711,0,-4.315,0,0.0923,0.56,0.0,0.142,0.542,171.642,200755,4
"Not Applicable,",Neujahrsgruß / New Year's Address / Allocution du Nouvel An,6mHhPvdU2NHlRNN35jfhLr,9,0.309,0.999,9,-21.107,1,0.11,0.882,0.00284,0.916,1e-05,77.727,52737,4
RDJR,Did Not Make Stems (Outro 2020) [Bonus Track],2ybue2BF8zfxkdcgHtWwfv,8,0.451,0.328,9,-15.992,0,0.0521,0.57,0.939,0.0949,0.248,138.982,123160,4
Tiësto,The Business,6f3Slt0GbA2bPZlz0aIFXN,88,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
Armin van Buuren,Illusion (Mixed),3rDk8lYqrRpnU1PsgVZ7I0,27,0.552,0.809,0,-8.684,0,0.0335,0.00164,0.942,0.274,0.551,126.009,60947,4
BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,74,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4
Super8 & Tab,Live For Tonight (Mixed),0csXeqgGVCYvWp6RTSjdRP,27,0.391,0.854,5,-7.668,1,0.0315,3.36e-06,0.912,0.226,0.624,125.976,45516,4
Steve Brian,Jupiter Boulevard (Mixed) - Taylor Torrence Remix,5cYN3eCrVvWlhZqs9NRPUD,27,0.479,0.876,5,-9.2,1,0.447,3.21e-05,2.41e-06,0.732,0.688,127.992,44858,4
Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,79,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994,4
Solarstone,Seven Cities (Mixed) - Tom Staar Remix,264t4HJzvQkMhSYb9y9j2m,27,0.486,0.661,0,-9.004,1,0.033,0.0152,0.902,0.48,0.66,126.062,45707,4
ITZY,WANNABE,6tCssnvTUREcperDOUTqvA,75,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
Aurosonic,Nothing Lasts (Mixed) - Progressive Mix,7IoN17iufwxAjLSMr08cpS,24,0.549,0.963,5,-4.411,1,0.056,0.00177,0.199,0.384,0.172,124.372,405987,4
Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,83,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4
015B,OK Goodbye,6DPRXIwH3al6tdmF4zjlaH,11,0.585,0.508,7,-4.86,1,0.0307,0.815,0.0,0.0901,0.123,94.942,189213,4
Anuv Jain,Mishri,1xtkLqZcGPQZP9549WlmfH,57,0.534,0.159,7,-14.304,1,0.0288,0.917,0.0,0.109,0.184,80.047,200438,4
Ryuji Imaichi,ONE DAY,1I7KerGbIP6hqciSs2LyZq,12,0.616,0.522,3,-4.467,1,0.0375,0.591,0.0,0.126,0.464,109.777,273800,3
Guru Randhawa,Baby Girl,0FoAlOXHI6KJ4RHP9v8jnw,57,0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,207494,4
Ryuji Imaichi,Over The Night,0TWr89zyxZ58jeG7VNK7pV,12,0.711,0.923,0,-2.292,1,0.0969,0.0365,0.0,0.196,0.892,125.065,239267,4
Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",7hxHWCCAIIxFLCzvDgnQHX,80,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
Ryuji Imaichi,Angel,1wexDUeABroUnl55hTHM7W,12,0.579,0.927,1,-2.202,0,0.103,0.0898,0.0,0.138,0.679,117.032,240427,4
Ghibran,"Yaar Azhaippadhu - From ""Maara""",5kByOzRm7KpgFUOeClZbek,57,0.626,0.525,10,-7.417,1,0.0338,0.675,0.0,0.0645,0.45,114.921,250326,3
Ryuji Imaichi,SHINING,1Bk42d82ntsuzvVCXTrcnT,11,0.488,0.867,1,-4.5,0,0.0686,0.049,0.0,0.446,0.735,107.054,213133,4
Pritam,Haan Main Galat,0MLZAgKQKHbPsJ12qHS860,57,0.683,0.737,0,-5.66,1,0.0502,0.125,0.0105,0.103,0.919,117.996,218644,4
Nymano,Mirage,3HdhnmOIgeuVq42O0l5Fw1,10,0.804,0.0977,11,-9.23,0,0.0483,0.459,0.886,0.135,0.46,84.068,117000,4
347aidan,Dancing in My Room,6Pgmqg15yVexuOgtzuxwoX,79,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993,180139,4
Philanthrope,Ocean Patio,3qJCPsmuewuWF2jkOqKOEY,10,0.744,0.117,1,-14.29,1,0.134,0.296,0.814,0.0764,0.454,84.991,150087,4
Khan Bhaini,Sun Fer,44s5YGWmZoz9rKaEBXmXXp,57,0.76,0.64,1,-5.108,1,0.19,0.0857,0.0,0.0803,0.67,165.94,192289,4
Nymano,Sleepover,6eW9jhRDg1EcCQNQYJ2fFf,11,0.687,0.217,8,-9.565,0,0.0629,0.444,0.81,0.16,0.633,168.09,105875,4
Tanzeel Khan,Befikar,0Qxis7LXvwqhCO2qOKCmLX,57,0.7,0.502,11,-8.958,1,0.0425,0.603,0.0,0.08,0.407,129.977,204923,4
Middle School,Canary Forest,4eA8gVCly3GDGKfAnQsoBM,10,0.761,0.082,7,-15.467,0,0.0775,0.229,0.822,0.224,0.503,84.022,137154,4
Tony Kakkar,Shona Shona,4OPlDG7JilNzoNfkH2ZRWy,57,0.851,0.82,9,-3.738,1,0.0718,0.328,5.68e-06,0.137,0.791,99.989,163995,4
Swørn,Keep Going,5wxxsUijre15T715mScE7i,10,0.757,0.336,0,-10.648,0,0.088,0.786,0.94,0.108,0.0933,90.993,150337,4
Jasleen Royal,Sang Rahiyo (feat. Ranveer Allahbadia),6rxTqUH90IfxJBc1dNgpLB,57,0.634,0.498,10,-11.503,1,0.0248,0.814,0.000294,0.0561,0.434,94.022,213288,4
Sleepy Fish,Witch Hat,5IMRQMYucConMGcTogk5OC,11,0.585,0.33,1,-13.605,1,0.0409,0.072,0.817,0.0875,0.571,82.019,150523,4
Diljit Dosanjh,Clash,7krGSbOnw13S7tIpgVEWAo,58,0.693,0.593,9,-8.506,0,0.217,0.0187,1.09e-06,0.407,0.688,165.924,176386,4
G Mills,Harvest,2Qe9Hpwda5pbWAZGg6dMOe,11,0.6,0.316,8,-10.502,0,0.0496,0.176,0.921,0.1,0.51,80.066,120457,4
